unit,time,predicted_RUL
30,84,133.4
30,85,129.56
30,86,142.86
30,87,152.97
30,88,144.07
30,89,161.11
30,90,156.87
30,91,161.02
30,92,158.47
30,93,161.37
30,94,147.88
30,95,138.79
30,96,128.35
30,97,135.51
30,98,141.52
30,99,135.0
30,100,137.74
30,101,136.15
30,102,126.91
30,103,133.38
30,104,134.61
30,105,130.11
30,106,132.99
30,107,131.5
30,108,129.19
30,109,136.56
30,110,144.82
30,111,147.62
30,112,140.67
30,113,137.58
30,114,128.12
30,115,139.22
30,116,132.31
30,117,121.76
30,118,129.4
30,119,115.05
30,120,109.4
30,121,114.07
30,122,128.07
30,123,105.51
30,124,104.52
30,125,123.18
30,126,107.5
30,127,91.44
30,128,85.8
30,129,104.58
30,130,114.27
30,131,106.5
30,132,116.46
30,133,124.15
30,134,106.4
30,135,100.36
30,136,115.96
30,137,110.42
30,138,94.16
30,139,104.0
30,140,109.37
30,141,99.9
30,142,114.33
30,143,104.48
31,5,146.96
31,6,150.11
31,7,149.3
31,8,142.95
31,9,150.96
31,10,151.46
31,11,149.93
31,12,150.2
31,13,133.2
31,14,148.7
31,15,162.02
31,16,157.4
31,17,153.22
31,18,156.4
31,19,167.48
31,20,143.83
31,21,144.34
31,22,138.65
31,23,146.72
31,24,150.91
31,25,135.07
31,26,136.45
31,27,137.96
31,28,135.14
31,29,137.79
31,30,143.8
31,31,156.48
31,32,167.6
31,33,164.02
31,34,157.45
31,35,155.75
31,36,149.06
31,37,149.19
31,38,156.1
31,39,152.98
31,40,150.09
31,41,146.97
31,42,147.09
31,43,138.88
31,44,131.88
31,45,138.95
31,46,134.5
31,47,135.48
31,48,126.12
31,49,133.74
31,50,143.96
31,51,135.9
31,52,150.75
31,53,158.54
31,54,143.74
31,55,146.43
31,56,127.61
31,57,130.72
31,58,132.58
31,59,146.8
31,60,132.79
31,61,130.66
31,62,129.22
31,63,139.71
31,64,127.97
31,65,115.49
31,66,130.2
31,67,149.18
31,68,140.36
31,69,130.87
31,70,131.02
31,71,129.64
31,72,122.1
31,73,122.09
31,74,124.89
31,75,138.6
31,76,128.3
31,77,135.34
31,78,138.23
31,79,119.39
31,80,118.0
31,81,128.73
31,82,131.73
31,83,136.04
31,84,135.06
31,85,135.13
31,86,137.86
31,87,134.95
31,88,129.11
31,89,119.23
31,90,113.83
31,91,90.62
31,92,85.09
31,93,87.42
31,94,89.24
31,95,87.36
31,96,94.21
31,97,91.69
31,98,98.57
31,99,94.43
31,100,88.08
31,101,87.13
31,102,88.52
31,103,80.49
31,104,77.08
31,105,89.5
31,106,86.46
31,107,117.46
31,108,115.57
31,109,128.61
31,110,84.41
31,111,86.58
31,112,91.26
31,113,90.45
31,114,94.77
31,115,96.77
31,116,92.33
31,117,138.09
31,118,90.21
31,119,84.84
31,120,78.24
31,121,77.6
31,122,75.9
31,123,120.24
31,124,80.29
31,125,72.68
31,126,80.88
31,127,80.74
31,128,79.0
31,129,80.43
31,130,76.33
31,131,80.95
31,132,77.09
31,133,77.22
31,134,72.17
31,135,65.17
31,136,65.5
31,137,65.55
31,138,66.45
31,139,66.29
31,140,69.47
31,141,76.01
31,142,79.18
31,143,74.55
31,144,75.72
31,145,64.53
31,146,59.55
31,147,63.85
31,148,65.8
31,149,62.69
31,150,53.04
31,151,55.32
31,152,55.44
31,153,49.69
31,154,51.56
31,155,52.68
31,156,50.9
31,157,51.48
31,158,53.95
31,159,55.56
31,160,59.16
31,161,54.52
31,162,49.08
31,163,47.39
31,164,52.28
31,165,46.81
31,166,53.94
31,167,50.92
31,168,49.7
31,169,48.38
31,170,43.6
31,171,41.58
31,172,49.7
31,173,43.98
31,174,38.99
31,175,43.2
31,176,37.96
31,177,33.75
31,178,30.91
31,179,23.84
31,180,21.97
31,181,23.36
31,182,19.66
31,183,19.93
31,184,24.19
31,185,21.46
31,186,18.49
31,187,21.77
31,188,21.31
31,189,17.53
31,190,14.37
31,191,18.04
31,192,14.58
31,193,13.9
31,194,11.82
31,195,11.42
31,196,11.17
32,5,209.6
32,6,211.7
32,7,205.11
32,8,182.17
32,9,202.75
32,10,199.04
32,11,219.8
32,12,186.71
32,13,185.76
32,14,188.78
32,15,178.52
32,16,178.35
32,17,161.86
32,18,192.31
32,19,217.25
32,20,221.56
32,21,238.82
32,22,198.84
32,23,173.2
32,24,173.12
32,25,179.89
32,26,164.07
32,27,176.32
32,28,192.22
32,29,179.98
32,30,200.05
32,31,224.0
32,32,180.53
32,33,196.61
32,34,217.5
32,35,230.9
32,36,242.63
32,37,244.95
32,38,212.56
32,39,224.85
32,40,228.01
32,41,231.31
32,42,232.16
32,43,207.93
32,44,196.82
32,45,219.67
32,46,213.47
32,47,196.82
32,48,198.31
32,49,189.49
32,50,224.66
32,51,182.28
32,52,231.99
32,53,198.38
32,54,220.02
32,55,230.88
32,56,221.81
32,57,225.94
32,58,224.22
32,59,180.38
32,60,200.32
32,61,200.68
32,62,211.54
32,63,186.25
32,64,226.72
32,65,200.25
32,66,201.72
32,67,207.52
32,68,209.06
32,69,189.47
32,70,142.32
32,71,177.41
32,72,183.19
32,73,187.2
32,74,175.55
32,75,186.56
32,76,174.59
32,77,164.33
32,78,173.88
32,79,182.83
32,80,192.66
32,81,177.22
32,82,175.0
32,83,155.13
32,84,128.01
32,85,124.98
32,86,136.66
32,87,131.42
32,88,177.83
32,89,159.77
32,90,149.3
32,91,137.36
32,92,118.92
32,93,139.95
32,94,120.53
32,95,127.43
32,96,142.33
32,97,146.49
32,98,104.8
32,99,102.22
32,100,106.13
32,101,95.65
32,102,95.27
32,103,113.35
32,104,102.39
32,105,98.23
32,106,91.19
32,107,95.34
32,108,86.03
32,109,85.48
32,110,89.86
32,111,93.27
32,112,90.91
32,113,103.32
32,114,104.07
32,115,101.91
32,116,113.91
32,117,117.42
32,118,97.4
32,119,86.62
32,120,82.58
32,121,82.93
32,122,82.62
32,123,91.46
32,124,90.24
32,125,80.23
32,126,83.35
32,127,75.38
32,128,73.15
32,129,72.32
32,130,76.95
32,131,73.69
32,132,74.36
32,133,70.14
32,134,71.17
32,135,67.47
32,136,63.43
32,137,64.13
32,138,61.05
32,139,60.39
32,140,64.95
32,141,57.16
32,142,56.54
32,143,54.56
32,144,55.4
32,145,49.11
33,5,124.0
33,6,118.56
33,7,122.03
33,8,108.08
33,9,116.16
33,10,126.76
33,11,125.74
33,12,117.91
33,13,119.24
33,14,114.98
33,15,129.4
33,16,118.72
33,17,123.33
33,18,127.49
33,19,113.52
33,20,131.53
33,21,111.52
33,22,120.37
33,23,116.98
33,24,139.73
33,25,124.98
33,26,120.08
33,27,122.09
33,28,127.13
33,29,120.11
33,30,111.83
33,31,122.14
33,32,123.23
33,33,124.09
33,34,102.15
33,35,152.55
33,36,111.04
33,37,113.55
33,38,113.88
33,39,104.38
33,40,93.09
33,41,109.83
33,42,106.89
33,43,115.17
33,44,141.29
33,45,147.16
33,46,142.86
33,47,130.36
33,48,131.51
33,49,128.23
33,50,120.7
34,5,179.32
34,6,183.29
34,7,175.79
34,8,180.73
34,9,194.62
34,10,197.87
34,11,170.05
34,12,169.93
34,13,171.26
34,14,174.27
34,15,172.55
34,16,174.63
34,17,172.42
34,18,172.95
34,19,178.46
34,20,182.37
34,21,174.64
34,22,174.68
34,23,161.31
34,24,184.95
34,25,169.68
34,26,172.49
34,27,170.1
34,28,183.11
34,29,234.12
34,30,245.05
34,31,223.87
34,32,229.73
34,33,212.61
34,34,187.95
34,35,168.5
34,36,175.76
34,37,179.11
34,38,184.92
34,39,175.57
34,40,156.3
34,41,184.34
34,42,183.41
34,43,183.52
34,44,178.82
34,45,183.37
34,46,173.47
34,47,162.36
34,48,180.83
34,49,173.55
34,50,174.37
34,51,179.48
34,52,182.31
34,53,173.78
34,54,177.17
34,55,177.9
34,56,196.45
34,57,220.86
34,58,219.07
34,59,179.36
34,60,162.99
34,61,167.79
34,62,150.52
34,63,169.92
34,64,168.07
34,65,161.91
34,66,211.12
34,67,174.56
34,68,190.74
34,69,174.72
34,70,184.77
34,71,186.74
34,72,184.94
34,73,177.23
34,74,173.8
34,75,181.4
34,76,185.54
34,77,170.27
34,78,165.76
34,79,169.93
34,80,171.19
34,81,172.59
34,82,168.4
34,83,168.96
34,84,180.99
34,85,180.87
34,86,168.48
34,87,169.99
34,88,160.64
34,89,153.88
34,90,156.3
34,91,158.68
34,92,147.28
34,93,162.89
34,94,150.77
34,95,138.15
34,96,132.86
34,97,135.52
34,98,148.67
34,99,147.9
34,100,146.22
34,101,148.62
34,102,142.05
34,103,155.53
34,104,145.12
34,105,142.77
34,106,137.53
34,107,133.99
34,108,137.45
34,109,144.39
34,110,132.78
34,111,141.3
34,112,127.26
34,113,140.26
34,114,144.92
34,115,139.2
34,116,124.19
34,117,137.92
34,118,128.42
34,119,131.27
34,120,147.64
34,121,131.68
34,122,125.54
34,123,133.22
34,124,130.52
34,125,142.56
34,126,128.96
34,127,140.42
34,128,142.66
34,129,155.71
34,130,154.1
34,131,137.35
34,132,155.83
34,133,155.98
34,134,160.03
34,135,130.55
34,136,140.27
34,137,120.07
34,138,155.69
34,139,140.08
34,140,139.19
34,141,138.49
34,142,134.99
34,143,138.33
34,144,155.05
34,145,130.64
34,146,134.18
34,147,130.77
34,148,137.29
34,149,129.57
34,150,127.01
34,151,124.45
34,152,119.99
34,153,117.92
34,154,127.5
34,155,117.43
34,156,118.95
34,157,122.04
34,158,104.0
34,159,104.97
34,160,111.51
34,161,98.82
34,162,112.77
34,163,124.75
34,164,112.68
34,165,119.48
34,166,116.24
34,167,131.41
34,168,116.61
34,169,97.38
34,170,72.53
34,171,61.71
34,172,59.24
34,173,73.14
34,174,72.91
34,175,74.8
34,176,75.98
34,177,69.8
34,178,76.24
34,179,65.63
34,180,70.43
34,181,55.99
34,182,59.58
34,183,51.62
34,184,48.29
34,185,45.11
34,186,45.13
34,187,34.63
34,188,25.82
34,189,29.69
34,190,31.11
34,191,24.54
34,192,25.77
34,193,29.96
34,194,26.69
34,195,23.46
34,196,22.45
34,197,21.94
34,198,15.76
34,199,13.48
34,200,12.52
34,201,10.58
34,202,8.13
34,203,5.0
35,5,139.57
35,6,136.36
35,7,136.38
35,8,130.91
35,9,132.78
35,10,127.06
35,11,127.98
35,12,128.31
35,13,121.44
35,14,112.27
35,15,119.29
35,16,122.88
35,17,136.0
35,18,132.05
35,19,144.97
35,20,129.7
35,21,135.07
35,22,146.43
35,23,139.96
35,24,141.81
35,25,128.78
35,26,130.04
35,27,133.83
35,28,152.85
35,29,141.39
35,30,132.07
35,31,126.4
35,32,129.61
35,33,131.93
35,34,116.73
35,35,139.37
35,36,133.5
35,37,142.23
35,38,138.5
35,39,129.75
35,40,118.77
35,41,129.51
35,42,128.97
35,43,141.81
35,44,122.47
35,45,128.31
35,46,129.46
35,47,122.51
35,48,112.03
35,49,135.83
35,50,135.8
35,51,134.19
35,52,129.02
35,53,123.91
35,54,140.52
35,55,123.99
35,56,129.88
35,57,122.2
35,58,119.92
35,59,128.11
35,60,119.63
35,61,129.86
35,62,130.2
35,63,131.05
35,64,125.74
35,65,118.79
35,66,118.64
35,67,127.46
35,68,118.2
35,69,114.64
35,70,119.09
35,71,132.54
35,72,130.02
35,73,126.06
35,74,141.79
35,75,139.28
35,76,137.44
35,77,141.06
35,78,116.51
35,79,123.18
35,80,123.01
35,81,134.75
35,82,106.89
35,83,114.63
35,84,122.1
35,85,124.41
35,86,115.98
35,87,120.41
35,88,108.45
35,89,137.7
35,90,135.67
35,91,93.26
35,92,89.54
35,93,82.7
35,94,116.79
35,95,102.91
35,96,110.36
35,97,117.59
35,98,123.01
35,99,119.95
35,100,108.81
35,101,80.64
35,102,81.26
35,103,81.62
35,104,94.65
35,105,106.3
35,106,123.93
35,107,122.83
35,108,129.23
35,109,138.48
35,110,130.53
35,111,116.28
35,112,120.66
35,113,115.54
35,114,120.43
35,115,96.0
35,116,87.57
35,117,86.69
35,118,79.96
35,119,85.9
35,120,90.0
35,121,98.34
35,122,86.45
35,123,87.57
35,124,99.66
35,125,100.14
35,126,110.45
35,127,102.33
35,128,110.77
35,129,108.81
35,130,101.19
35,131,92.98
35,132,98.55
35,133,92.26
35,134,99.22
35,135,56.11
35,136,59.77
35,137,69.38
35,138,80.45
35,139,81.09
35,140,78.72
35,141,85.59
35,142,83.76
35,143,77.74
35,144,56.0
35,145,60.35
35,146,59.48
35,147,52.7
35,148,54.95
35,149,68.33
35,150,64.69
35,151,70.28
35,152,68.6
35,153,52.5
35,154,43.59
35,155,47.56
35,156,50.34
35,157,43.93
35,158,48.18
35,159,50.1
35,160,44.08
35,161,36.77
35,162,43.16
35,163,34.22
35,164,41.14
35,165,45.68
35,166,48.57
35,167,40.26
35,168,36.88
35,169,33.32
35,170,33.74
35,171,34.64
35,172,29.31
35,173,32.92
35,174,35.48
35,175,32.42
35,176,31.35
35,177,27.77
35,178,34.0
35,179,26.47
35,180,22.09
35,181,25.54
35,182,24.94
35,183,22.47
35,184,21.94
35,185,22.21
35,186,21.64
35,187,19.34
35,188,17.22
35,189,18.3
35,190,17.37
35,191,17.99
35,192,17.51
35,193,15.84
35,194,15.35
35,195,14.02
35,196,12.73
35,197,12.66
35,198,10.28
36,5,109.03
36,6,138.29
36,7,118.74
36,8,132.0
36,9,126.47
36,10,121.87
36,11,126.61
36,12,104.71
36,13,110.21
36,14,109.7
36,15,121.77
36,16,132.59
36,17,117.24
36,18,113.55
36,19,99.31
36,20,105.68
36,21,115.39
36,22,114.38
36,23,105.87
36,24,115.37
36,25,120.06
36,26,126.08
36,27,129.53
36,28,128.08
36,29,115.72
36,30,124.21
36,31,108.69
36,32,97.41
36,33,112.8
36,34,118.07
36,35,104.82
36,36,114.86
36,37,116.65
36,38,144.39
36,39,131.53
36,40,108.28
36,41,96.97
36,42,89.72
36,43,104.2
36,44,84.03
36,45,98.03
36,46,113.36
36,47,103.3
36,48,96.24
36,49,96.86
36,50,118.81
36,51,101.05
36,52,100.04
36,53,98.19
36,54,109.44
36,55,99.51
36,56,100.92
36,57,93.68
36,58,93.24
36,59,86.07
36,60,81.02
36,61,80.66
36,62,97.27
36,63,84.34
36,64,91.15
36,65,97.87
36,66,114.42
36,67,88.37
36,68,109.66
36,69,93.84
36,70,89.63
36,71,85.18
36,72,89.29
36,73,79.3
36,74,75.09
36,75,80.8
36,76,89.18
36,77,84.78
36,78,77.05
36,79,87.01
36,80,85.89
36,81,77.42
36,82,78.3
36,83,81.1
36,84,76.3
36,85,58.74
36,86,63.62
36,87,54.62
36,88,64.95
36,89,62.49
36,90,54.54
36,91,54.75
36,92,57.68
36,93,56.5
36,94,45.64
36,95,53.9
36,96,46.76
36,97,48.85
36,98,49.11
36,99,63.55
36,100,57.13
36,101,54.08
36,102,51.16
36,103,53.44
36,104,42.5
36,105,43.83
36,106,45.65
36,107,42.95
36,108,42.14
36,109,37.35
36,110,35.16
36,111,38.7
36,112,46.91
36,113,49.74
36,114,32.88
36,115,34.28
36,116,35.71
36,117,27.16
36,118,26.11
36,119,29.09
36,120,29.48
36,121,28.78
36,122,28.32
36,123,30.18
36,124,27.32
36,125,19.47
36,126,19.95
37,5,180.92
37,6,188.12
37,7,184.51
37,8,210.81
37,9,190.19
37,10,183.68
37,11,181.08
37,12,177.07
37,13,187.17
37,14,178.5
37,15,186.89
37,16,210.78
37,17,200.45
37,18,208.64
37,19,193.75
37,20,193.98
37,21,185.94
37,22,166.22
37,23,142.93
37,24,147.77
37,25,145.9
37,26,154.06
37,27,161.41
37,28,191.61
37,29,209.83
37,30,185.69
37,31,172.23
37,32,162.06
37,33,161.76
37,34,166.56
37,35,179.58
37,36,179.35
37,37,171.15
37,38,169.67
37,39,156.72
37,40,190.51
37,41,197.35
37,42,173.79
37,43,171.97
37,44,179.6
37,45,155.65
37,46,160.35
37,47,157.23
37,48,148.36
37,49,152.06
37,50,145.23
37,51,153.78
37,52,163.68
37,53,138.29
37,54,185.91
37,55,200.83
37,56,177.68
37,57,178.29
37,58,190.07
37,59,209.29
37,60,209.5
37,61,212.78
37,62,209.87
37,63,170.64
37,64,166.12
37,65,175.62
37,66,187.85
37,67,180.73
37,68,187.62
37,69,156.95
37,70,181.69
37,71,169.5
37,72,153.2
37,73,154.36
37,74,161.34
37,75,156.56
37,76,153.11
37,77,149.91
37,78,168.33
37,79,183.26
37,80,137.18
37,81,137.03
37,82,145.98
37,83,169.74
37,84,141.97
37,85,140.56
37,86,126.09
37,87,143.69
37,88,144.29
37,89,132.03
37,90,116.99
37,91,131.55
37,92,128.46
37,93,127.63
37,94,145.07
37,95,144.78
37,96,134.36
37,97,134.61
37,98,152.64
37,99,140.8
37,100,133.65
37,101,146.26
37,102,158.52
37,103,155.95
37,104,136.74
37,105,129.65
37,106,133.42
37,107,134.12
37,108,130.26
37,109,131.05
37,110,138.47
37,111,109.76
37,112,102.23
37,113,109.11
37,114,108.14
37,115,86.72
37,116,90.58
37,117,82.55
37,118,78.73
37,119,76.78
37,120,82.08
37,121,62.74
38,5,125.89
38,6,132.0
38,7,130.57
38,8,135.97
38,9,136.05
38,10,143.02
38,11,134.93
38,12,139.25
38,13,124.93
38,14,131.8
38,15,126.78
38,16,106.6
38,17,107.75
38,18,121.33
38,19,127.27
38,20,140.55
38,21,129.01
38,22,138.9
38,23,141.33
38,24,144.68
38,25,135.33
38,26,144.27
38,27,150.52
38,28,141.78
38,29,140.22
38,30,153.43
38,31,136.96
38,32,129.95
38,33,131.18
38,34,107.36
38,35,103.24
38,36,113.44
38,37,111.63
38,38,99.52
38,39,96.0
38,40,103.49
38,41,121.25
38,42,118.5
38,43,113.66
38,44,129.31
38,45,128.28
38,46,118.99
38,47,124.68
38,48,115.44
38,49,106.97
38,50,97.8
38,51,129.29
38,52,126.23
38,53,120.75
38,54,115.27
38,55,117.64
38,56,97.3
38,57,105.72
38,58,91.26
38,59,91.62
38,60,106.17
38,61,101.11
38,62,95.45
38,63,111.49
38,64,100.75
38,65,86.59
38,66,96.74
38,67,95.11
38,68,114.66
38,69,106.89
38,70,111.21
38,71,97.18
38,72,110.8
38,73,108.65
38,74,72.71
38,75,103.43
38,76,101.36
38,77,105.33
38,78,101.83
38,79,117.22
38,80,106.76
38,81,111.04
38,82,107.98
38,83,100.36
38,84,104.89
38,85,109.02
38,86,117.79
38,87,114.53
38,88,134.43
38,89,115.93
38,90,113.85
38,91,97.51
38,92,89.67
38,93,92.58
38,94,85.86
38,95,90.27
38,96,88.32
38,97,103.37
38,98,85.52
38,99,87.83
38,100,76.57
38,101,78.39
38,102,81.13
38,103,75.66
38,104,75.28
38,105,76.19
38,106,66.0
38,107,72.73
38,108,68.21
38,109,73.4
38,110,78.32
38,111,68.54
38,112,65.12
38,113,61.32
38,114,56.74
38,115,59.91
38,116,63.1
38,117,54.93
38,118,54.57
38,119,50.93
38,120,53.32
38,121,52.12
38,122,55.63
38,123,53.67
38,124,51.66
38,125,52.92
39,5,140.38
39,6,142.44
39,7,150.27
39,8,138.2
39,9,139.69
39,10,147.92
39,11,143.63
39,12,139.41
39,13,154.05
39,14,144.68
39,15,143.64
39,16,151.1
39,17,146.49
39,18,144.01
39,19,144.36
39,20,167.82
39,21,152.68
39,22,152.11
39,23,149.73
39,24,142.03
39,25,131.31
39,26,140.5
39,27,146.59
39,28,157.75
39,29,147.21
39,30,160.8
39,31,163.71
39,32,143.51
39,33,156.52
39,34,157.61
39,35,144.71
39,36,138.95
39,37,148.81
40,5,140.72
40,6,128.35
40,7,119.58
40,8,144.33
40,9,133.71
40,10,133.64
40,11,133.01
40,12,120.77
40,13,134.62
40,14,134.23
40,15,120.65
40,16,131.3
40,17,115.37
40,18,116.26
40,19,102.81
40,20,122.35
40,21,119.88
40,22,122.93
40,23,118.07
40,24,118.04
40,25,121.72
40,26,123.52
40,27,118.16
40,28,123.45
40,29,119.64
40,30,124.96
40,31,126.18
40,32,128.38
40,33,122.85
40,34,124.0
40,35,140.82
40,36,127.19
40,37,130.1
40,38,144.78
40,39,116.54
40,40,98.76
40,41,106.9
40,42,105.38
40,43,107.41
40,44,123.12
40,45,132.8
40,46,139.44
40,47,137.4
40,48,140.11
40,49,129.86
40,50,137.81
40,51,139.15
40,52,133.84
40,53,113.16
40,54,103.03
40,55,99.23
40,56,117.57
40,57,94.28
40,58,99.9
40,59,104.23
40,60,104.64
40,61,97.85
40,62,90.68
40,63,112.47
40,64,111.9
40,65,106.68
40,66,84.08
40,67,111.06
40,68,96.79
40,69,70.45
40,70,64.25
40,71,74.29
40,72,67.28
40,73,78.67
40,74,93.93
40,75,94.16
40,76,108.22
40,77,85.66
40,78,69.29
40,79,86.24
40,80,78.33
40,81,84.25
40,82,115.19
40,83,111.14
40,84,110.32
40,85,107.57
40,86,98.34
40,87,80.16
40,88,89.42
40,89,89.7
40,90,79.1
40,91,99.66
40,92,84.24
40,93,64.92
40,94,76.83
40,95,77.33
40,96,72.84
40,97,64.86
40,98,84.83
40,99,67.0
40,100,85.5
40,101,71.53
40,102,68.69
40,103,51.81
40,104,52.46
40,105,48.26
40,106,56.28
40,107,51.86
40,108,44.69
40,109,51.7
40,110,62.43
40,111,60.64
40,112,68.0
40,113,83.75
40,114,82.87
40,115,57.38
40,116,57.87
40,117,49.18
40,118,42.69
40,119,49.67
40,120,40.38
40,121,37.78
40,122,44.47
40,123,44.13
40,124,39.24
40,125,36.08
40,126,41.45
40,127,33.86
40,128,30.99
40,129,31.14
40,130,33.38
40,131,33.66
40,132,33.98
40,133,35.41
41,5,157.76
41,6,202.13
41,7,193.36
41,8,199.49
41,9,191.53
41,10,196.63
41,11,187.04
41,12,201.04
41,13,177.08
41,14,189.48
41,15,196.63
41,16,184.77
41,17,190.09
41,18,192.54
41,19,181.76
41,20,200.02
41,21,188.33
41,22,199.76
41,23,202.05
41,24,187.12
41,25,203.56
41,26,173.55
41,27,170.15
41,28,171.03
41,29,191.44
41,30,197.57
41,31,206.36
41,32,197.11
41,33,198.8
41,34,188.5
41,35,184.38
41,36,186.93
41,37,181.45
41,38,181.63
41,39,191.2
41,40,192.83
41,41,206.2
41,42,203.45
41,43,204.37
41,44,185.92
41,45,185.08
41,46,189.77
41,47,187.62
41,48,183.19
41,49,188.99
41,50,186.53
41,51,187.21
41,52,189.02
41,53,187.61
41,54,176.63
41,55,185.18
41,56,174.65
41,57,182.3
41,58,176.17
41,59,178.92
41,60,175.42
41,61,159.75
41,62,186.99
41,63,164.31
41,64,177.24
41,65,173.53
41,66,186.95
41,67,193.72
41,68,188.05
41,69,193.4
41,70,180.28
41,71,184.69
41,72,186.29
41,73,175.29
41,74,163.75
41,75,164.57
41,76,161.45
41,77,173.89
41,78,166.63
41,79,166.91
41,80,190.0
41,81,167.56
41,82,156.54
41,83,151.52
41,84,142.71
41,85,154.55
41,86,159.64
41,87,158.09
41,88,153.05
41,89,152.63
41,90,161.91
41,91,162.77
41,92,172.78
41,93,163.08
41,94,167.63
41,95,163.27
41,96,165.95
41,97,165.28
41,98,164.67
41,99,167.76
41,100,152.98
41,101,145.91
41,102,147.9
41,103,155.46
41,104,151.84
41,105,152.29
41,106,137.63
41,107,151.78
41,108,154.97
41,109,143.34
41,110,133.9
41,111,139.34
41,112,102.33
41,113,97.01
41,114,95.91
41,115,87.12
41,116,88.43
41,117,95.16
41,118,91.24
41,119,82.9
41,120,80.45
41,121,58.15
41,122,49.21
41,123,49.57
42,5,186.18
42,6,204.94
42,7,220.64
42,8,214.13
42,9,226.87
42,10,220.56
42,11,204.04
42,12,205.56
42,13,193.99
42,14,208.4
42,15,229.85
42,16,197.06
42,17,202.62
42,18,197.64
42,19,219.62
42,20,212.47
42,21,194.39
42,22,200.11
42,23,195.83
42,24,188.6
42,25,181.35
42,26,182.34
42,27,181.87
42,28,185.84
42,29,196.49
42,30,210.25
42,31,199.95
42,32,204.07
42,33,205.69
42,34,198.3
42,35,196.99
42,36,190.01
42,37,183.11
42,38,182.92
42,39,194.53
42,40,193.74
42,41,205.9
42,42,198.59
42,43,198.32
42,44,180.79
42,45,196.93
42,46,179.32
42,47,180.77
42,48,199.94
42,49,191.18
42,50,198.18
42,51,196.89
42,52,181.46
42,53,184.15
42,54,190.46
42,55,194.97
42,56,176.43
42,57,188.6
42,58,189.78
42,59,181.44
42,60,170.78
42,61,189.51
42,62,155.24
42,63,170.15
42,64,184.09
42,65,193.43
42,66,206.27
42,67,202.09
42,68,181.56
42,69,189.02
42,70,182.91
42,71,167.78
42,72,178.01
42,73,181.05
42,74,197.94
42,75,204.86
42,76,193.35
42,77,188.98
42,78,187.73
42,79,142.76
42,80,150.59
42,81,139.02
42,82,173.29
42,83,148.25
42,84,179.71
42,85,174.97
42,86,173.73
42,87,142.98
42,88,148.67
42,89,152.36
42,90,166.08
42,91,181.84
42,92,134.17
42,93,137.61
42,94,129.87
42,95,118.82
42,96,154.88
42,97,164.21
42,98,158.35
42,99,147.35
42,100,145.75
42,101,144.3
42,102,133.41
42,103,168.63
42,104,167.69
42,105,161.0
42,106,160.63
42,107,129.2
42,108,136.27
42,109,134.25
42,110,142.33
42,111,152.45
42,112,144.21
42,113,158.84
42,114,151.26
42,115,139.92
42,116,149.53
42,117,123.66
42,118,140.13
42,119,133.38
42,120,151.72
42,121,153.03
42,122,156.39
42,123,149.59
42,124,153.32
42,125,142.57
42,126,139.32
42,127,138.3
42,128,147.75
42,129,141.94
42,130,137.43
42,131,125.5
42,132,126.33
42,133,112.46
42,134,104.27
42,135,101.1
42,136,95.92
42,137,83.61
42,138,66.42
42,139,64.51
42,140,64.0
42,141,57.67
42,142,56.7
42,143,54.74
42,144,48.59
42,145,56.43
42,146,53.82
42,147,53.75
42,148,46.16
42,149,39.17
42,150,34.03
42,151,30.56
42,152,23.76
42,153,25.64
42,154,21.76
42,155,22.4
42,156,20.89
43,5,164.93
43,6,185.11
43,7,179.44
43,8,177.02
43,9,187.62
43,10,190.12
43,11,210.39
43,12,189.13
43,13,160.84
43,14,174.6
43,15,173.31
43,16,167.33
43,17,142.12
43,18,149.88
43,19,156.27
43,20,158.92
43,21,169.02
43,22,162.06
43,23,169.84
43,24,165.48
43,25,171.51
43,26,164.03
43,27,160.31
43,28,143.57
43,29,148.72
43,30,145.14
43,31,151.55
43,32,144.99
43,33,147.22
43,34,161.1
43,35,141.65
43,36,151.92
43,37,161.77
43,38,160.62
43,39,164.16
43,40,142.63
43,41,183.87
43,42,192.23
43,43,185.15
43,44,170.72
43,45,165.12
43,46,165.98
43,47,163.57
43,48,163.53
43,49,145.63
43,50,136.99
43,51,156.73
43,52,145.58
43,53,130.11
43,54,139.52
43,55,137.28
43,56,130.0
43,57,140.25
43,58,175.04
43,59,157.26
43,60,157.95
43,61,186.18
43,62,183.64
43,63,158.98
43,64,155.76
43,65,133.93
43,66,133.46
43,67,130.85
43,68,131.9
43,69,144.11
43,70,140.64
43,71,134.38
43,72,141.38
43,73,141.56
43,74,141.77
43,75,138.13
43,76,144.54
43,77,151.45
43,78,150.05
43,79,155.22
43,80,172.56
43,81,183.76
43,82,168.65
43,83,161.34
43,84,147.79
43,85,163.32
43,86,164.39
43,87,168.75
43,88,144.88
43,89,147.88
43,90,149.07
43,91,148.29
43,92,130.55
43,93,130.0
43,94,136.54
43,95,129.56
43,96,132.0
43,97,137.3
43,98,127.61
43,99,138.22
43,100,132.14
43,101,135.69
43,102,127.15
43,103,127.45
43,104,134.19
43,105,140.22
43,106,136.8
43,107,136.16
43,108,133.12
43,109,145.78
43,110,142.61
43,111,133.41
43,112,138.83
43,113,146.74
43,114,141.0
43,115,124.3
43,116,154.6
43,117,153.15
43,118,129.94
43,119,115.78
43,120,132.26
43,121,120.46
43,122,130.81
43,123,122.26
43,124,128.23
43,125,137.9
43,126,139.1
43,127,132.75
